time,temperature
13.853710651397705,62.0
14.313911199569702,64.0
14.778717041015625,66.0
15.247958898544312,70.0
15.68997836112976,74.0
16.15291476249695,74.0
16.592206716537476,76.0
17.03723120689392,80.0
17.49297046661377,82.0
17.956358671188354,84.0
18.397863149642944,82.0
18.822062253952026,86.0
19.270687103271484,87.0
19.73399329185486,88.0
20.211217880249023,87.0
20.659144401550293,88.0
21.13288378715515,87.0
21.558505535125732,89.0
22.022802591323853,87.0
22.46077799797058,86.0
22.922293424606323,89.0
23.352482795715332,91.0
23.774171590805054,91.0
24.246334075927734,90.0
24.676067113876343,93.0
25.115499019622803,95.0
25.56748127937317,94.0
25.99159264564514,93.0
26.420732736587524,91.0
26.878389596939087,90.0
27.34917140007019,91.0
27.795124053955078,90.0
28.276199102401733,90.0
28.73643183708191,90.0
29.195610523223877,90.0
29.62702989578247,91.0
30.064881324768066,93.0
30.534167528152466,97.0
30.98350977897644,98.0
31.423709630966187,96.0
31.853298664093018,99.0
32.29048180580139,103.0
32.72893762588501,101.0
33.20172047615051,101.0
33.62796354293823,103.0
34.05461597442627,102.0
34.47778820991516,105.0
34.904090881347656,108.0
35.34450125694275,109.0
35.813358783721924,107.0
36.269043922424316,110.0
36.73202586174011,109.0
37.18662929534912,112.0
37.64364409446716,110.0
38.0896098613739,110.0
38.537078857421875,109.0
38.96372842788696,111.0
39.39475107192993,115.0
39.852450132369995,117.0
40.305734395980835,116.0
40.776745319366455,115.0
41.220988035202026,114.0
41.668370962142944,114.0
42.09563064575195,113.0
42.55373287200928,115.0
42.98842716217041,113.0
43.43131685256958,115.0
43.87837481498718,118.0
44.30299639701843,120.0
44.73075270652771,123.0
45.15576124191284,122.0
45.59019088745117,122.0
46.03279781341553,126.0
46.45748209953308,130.0
46.89539670944214,132.0
47.340654134750366,132.0
47.787073850631714,136.0
48.236876010894775,135.0
48.67663621902466,133.0
49.101473331451416,137.0
49.52631950378418,135.0
49.980053663253784,138.0
50.45613956451416,139.0
50.92977809906006,141.0
51.36703586578369,144.0
51.811007499694824,142.0
52.271430015563965,140.0
52.73869466781616,139.0
53.163686990737915,141.0
53.63048958778381,139.0
54.05299377441406,140.0
54.51896619796753,143.0
54.94446277618408,141.0
55.391626596450806,145.0
55.82003307342529,144.0
56.28734016418457,146.0
56.727917432785034,145.0
57.163973569869995,149.0
57.62291717529297,149.0
58.05452585220337,153.0
58.498395919799805,153.0
58.93890380859375,157.0
59.371654748916626,160.0
59.804497957229614,158.0
60.24800491333008,162.0
60.692490577697754,163.0
61.135316610336304,161.0
61.56548571586609,159.0
61.98964309692383,160.0
62.41975283622742,164.0
62.8614444732666,165.0
63.28570628166199,164.0
63.74000382423401,162.0
64.17505979537964,166.0
64.60358619689941,164.0
65.03454566001892,166.0
65.46143221855164,165.0
65.95239472389221,166.0
66.40363264083862,166.0
66.84063816070557,170.0
67.27636575698853,169.0
67.7136161327362,168.0
68.1547679901123,166.0
68.60954260826111,167.0
69.04986381530762,168.0
69.52116298675537,170.0
69.97734928131104,171.0
70.43252420425415,170.0
70.85696268081665,172.0
71.32053303718567,176.0
71.7825653553009,179.0
72.26461696624756,178.0
72.68927478790283,178.0
73.14955854415894,181.0
73.57929611206055,184.0
74.0609712600708,182.0
74.49208283424377,183.0
74.94497156143188,187.0
75.43153071403503,186.0
75.88382887840271,187.0
76.32531905174255,186.0
76.7991452217102,184.0
77.24481010437012,185.0
77.68501400947571,183.0
78.12970876693726,181.0
78.57197952270508,180.0
79.01856803894043,178.0
79.4924967288971,176.0
79.93173861503601,176.0
80.37590193748474,176.0
80.83851981163025,174.0
81.28739333152771,178.0
81.7676203250885,177.0
82.24958276748657,175.0
82.69414567947388,179.0
83.17248845100403,180.0
83.6062650680542,178.0
84.07217741012573,182.0
84.55088520050049,186.0
84.9975745677948,186.0
85.43687677383423,187.0
85.87197709083557,188.0
86.34441876411438,186.0
86.78631901741028,189.0
87.25095081329346,191.0
87.68176889419556,194.0
88.1195330619812,192.0
88.55713772773743,196.0
89.0346851348877,195.0
89.5251693725586,199.0
