time,temperature
14.72081971168518,314.0
15.077704429626465,318.0
15.398863315582275,319.0
15.753937482833862,319.0
16.10085105895996,319.0
16.447109699249268,323.0
16.790935516357422,324.0
17.113434076309204,328.0
17.4365816116333,327.0
17.757057428359985,326.0
18.07576322555542,326.0
18.42938494682312,326.0
18.76408576965332,326.0
19.126147031784058,329.0
19.459213256835938,331.0
19.827961444854736,332.0
20.184162616729736,332.0
20.50069284439087,335.0
20.853569746017456,333.0
21.1697838306427,334.0
21.50091004371643,335.0
21.837752103805542,333.0
22.17727518081665,333.0
22.5127112865448,332.0
