time,temperature
16.16394805908203,348.0
16.527788639068604,348.0
16.842650890350342,351.0
17.1699275970459,351.0
17.469279289245605,351.0
17.775705099105835,355.0
18.113372325897217,354.0
18.441301107406616,355.0
18.785212516784668,356.0
19.10928702354431,358.0
19.440396308898926,360.0
19.750871419906616,364.0
20.079211950302124,365.0
20.4243221282959,368.0
20.725943088531494,368.0
21.057209730148315,369.0
21.378225803375244,369.0
21.702249765396118,371.0
22.065582513809204,371.0
22.410003423690796,369.0
22.729186534881592,367.0
23.06304669380188,368.0
23.398531913757324,367.0
23.708629369735718,370.0
24.03483748435974,372.0
24.333143711090088,376.0
24.66023850440979,379.0
24.99169158935547,380.0
25.287628889083862,378.0
25.634474992752075,376.0
25.955103635787964,376.0
26.305115222930908,378.0
26.60333013534546,381.0
26.944265127182007,380.0
27.265262365341187,382.0
27.59795093536377,380.0
27.950584650039673,384.0
28.283522129058838,388.0
28.59166646003723,386.0
28.913466453552246,390.0
29.239850997924805,391.0
29.571880102157593,391.0
29.8827166557312,391.0
30.207093000411987,389.0
30.514508962631226,390.0
30.863624811172485,392.0
31.188536405563354,392.0
31.53801655769348,393.0
31.866122245788574,397.0
32.19007086753845,399.0
32.4903244972229,397.0
32.85569143295288,399.0
33.18206024169922,403.0
33.522393226623535,406.0
33.81961274147034,408.0
34.13227653503418,412.0
34.486939907073975,413.0
34.804821252822876,412.0
35.13499593734741,411.0
35.44194841384888,412.0
35.76333403587341,410.0
36.097147941589355,411.0
36.40507650375366,409.0
36.727569818496704,408.0
37.054606199264526,412.0
37.35953712463379,416.0
37.67735528945923,418.0
37.974133014678955,416.0
38.30365991592407,415.0
38.60135626792908,416.0
38.91882133483887,414.0
39.231085538864136,414.0
39.581721782684326,413.0
39.912118434906006,417.0
40.217658281326294,416.0
40.5294828414917,416.0
40.855740785598755,418.0
41.19466805458069,418.0
41.53152799606323,416.0
41.869293451309204,414.0
42.17530584335327,417.0
42.497803688049316,419.0
42.85006904602051,417.0
43.15509843826294,418.0
43.45464611053467,418.0
43.79131007194519,419.0
44.12931561470032,423.0
44.4408917427063,421.0
44.76110649108887,419.0
45.098129987716675,417.0
45.398736000061035,420.0
45.7265350818634,424.0
46.06343674659729,426.0
46.37220478057861,426.0
46.69328689575195,425.0
47.02598261833191,429.0
47.36531734466553,432.0
47.66592359542847,433.0
47.964418172836304,434.0
48.276336908340454,433.0
48.600451707839966,432.0
48.935885429382324,435.0
49.245553731918335,434.0
49.55192685127258,434.0
49.84740352630615,436.0
50.144777059555054,437.0
50.49129366874695,441.0
50.80849361419678,439.0
51.11961364746094,439.0
51.419755935668945,443.0
51.77022075653076,446.0
52.09405493736267,449.0
52.400479793548584,452.0
52.752681732177734,452.0
53.079745292663574,454.0
53.42557501792908,456.0
53.73228311538696,460.0
54.087037563323975,460.0
54.3887722492218,463.0
54.74246907234192,463.0
55.072266578674316,463.0
55.401577949523926,465.0
55.7262818813324,469.0
56.07927107810974,471.0
56.41753125190735,470.0
56.72836184501648,473.0
57.05413508415222,477.0
57.3892035484314,480.0
57.691333532333374,480.0
58.009753704071045,482.0
58.34105086326599,484.0
58.639185667037964,488.0
58.946730613708496,489.0
59.25459313392639,490.0
59.58723855018616,489.0
59.89397573471069,490.0
60.20057678222656,488.0
60.51348900794983,489.0
60.841978788375854,492.0
61.14127159118652,490.0
61.46283149719238,489.0
61.758413553237915,490.0
62.08389759063721,490.0
62.41676330566406,490.0
62.72543239593506,491.0
