time,temperature
0.0033617019653320312,83.0
0.3159315586090088,81.0
0.6211073398590088,84.0
0.92452073097229,84.0
1.227292776107788,85.0
1.5421323776245117,85.0
1.844623327255249,83.0
2.1476266384124756,84.0
2.457183599472046,85.0
2.7782223224639893,87.0
3.0793497562408447,89.0
3.3875322341918945,91.0
3.724726438522339,91.0
4.027100324630737,92.0
4.330453395843506,91.0
4.672590732574463,93.0
4.973487615585327,95.0
5.324193000793457,96.0
5.628729820251465,99.0
5.9486985206604,98.0
6.285288333892822,100.0
6.590496778488159,100.0
6.91037654876709,101.0
7.245296239852905,101.0
7.545841693878174,102.0
7.845872640609741,100.0
8.146614789962769,103.0
8.44700312614441,102.0
8.773307085037231,102.0
9.080919027328491,102.0
9.39091682434082,103.0
9.722578525543213,103.0
10.038384199142456,106.0
10.338804960250854,107.0
10.639731884002686,106.0
10.977463960647583,104.0
11.3159499168396,102.0
11.654016256332397,100.0
11.957945823669434,102.0
12.284349203109741,101.0
12.58869218826294,99.0
12.893152475357056,102.0
13.231260061264038,104.0
13.533157110214233,107.0
13.865942478179932,109.0
14.168187141418457,113.0
14.468579530715942,114.0
14.768385648727417,113.0
15.105318069458008,114.0
15.4395432472229,113.0
15.740985870361328,112.0
16.056939125061035,111.0
16.35710859298706,114.0
16.696837663650513,115.0
17.006516933441162,113.0
17.30757188796997,113.0
17.650513887405396,117.0
17.9532732963562,118.0
18.260448455810547,116.0
18.56880784034729,118.0
18.87804412841797,117.0
19.180458307266235,118.0
19.484432220458984,120.0
19.788686990737915,122.0
20.092795372009277,122.0
20.396581411361694,122.0
20.724186182022095,121.0
21.02872633934021,121.0
21.331678867340088,123.0
21.635104656219482,123.0
21.94019842147827,127.0
22.245089054107666,130.0
22.550575733184814,131.0
22.85573124885559,129.0
23.159921646118164,128.0
23.506226062774658,126.0
