time,temperature
40.75300717353821,1.0
41.10725426673889,0.0
41.40799403190613,1.0
41.7551691532135,0.0
42.05496430397034,0.0
42.3846230506897,1.0
42.73677897453308,1.0
43.07804036140442,2.0
43.39212346076965,0.0
43.71866512298584,0.0
44.05368375778198,-1.0
44.377548933029175,0.0
44.692896366119385,1.0
45.02394366264343,2.0
45.35880708694458,4.0
45.66695713996887,7.0
45.986743450164795,5.0
46.31937503814697,8.0
46.62741994857788,11.0
46.94973182678223,15.0
47.28308987617493,13.0
47.59252643585205,16.0
47.9131281375885,20.0
48.24659967422485,24.0
48.55396127700806,26.0
48.88398861885071,30.0
49.21877837181091,29.0
49.55021047592163,28.0
49.88741493225098,28.0
50.224071979522705,31.0
50.575191497802734,29.0
50.874985218048096,33.0
51.17673444747925,34.0
51.492077350616455,33.0
51.81968927383423,32.0
52.15256643295288,31.0
52.45996451377869,33.0
52.78167653083801,37.0
53.115986347198486,36.0
53.45216393470764,34.0
53.762943506240845,37.0
54.093688011169434,35.0
54.39586329460144,38.0
54.71315836906433,38.0
55.01937651634216,38.0
55.32534599304199,41.0
55.627878189086914,44.0
55.93044996261597,43.0
56.24406814575195,43.0
56.581825256347656,43.0
56.93049144744873,46.0
57.2311065196991,50.0
57.57319211959839,54.0
57.87350082397461,55.0
58.211949825286865,55.0
58.51594138145447,56.0
58.84217309951782,55.0
59.17737698554993,54.0
59.483574867248535,52.0
59.8049430847168,53.0
60.13839817047119,51.0
60.478357791900635,53.0
60.79010224342346,57.0
61.11310267448425,58.0
61.44260835647583,62.0
61.77855062484741,65.0
62.084256649017334,64.0
62.386902809143066,63.0
62.70355415344238,65.0
63.01106286048889,64.0
63.32025480270386,65.0
63.63634395599365,64.0
63.93765354156494,68.0
64.2501049041748,72.0
64.55809092521667,74.0
64.89531445503235,75.0
65.20070672035217,73.0
65.50069737434387,73.0
65.80381345748901,71.0
66.11350870132446,72.0
66.43876886367798,72.0
66.74776840209961,76.0
67.05306720733643,80.0
67.38615655899048,79.0
67.6902322769165,78.0
67.99382662773132,82.0
68.34446120262146,86.0
68.69066953659058,87.0
69.02363157272339,91.0
69.35446524620056,91.0
69.66024208068848,95.0
69.96890234947205,98.0
70.27070641517639,99.0
70.5754542350769,103.0
70.87805414199829,104.0
71.22349786758423,103.0
71.52683687210083,105.0
71.83054089546204,108.0
72.18296766281128,106.0
72.48322176933289,108.0
72.81901979446411,110.0
73.12220430374146,110.0
73.42586088180542,111.0
