time,temperature
63.137773513793945,1.0
63.44428253173828,2.0
63.7474148273468,6.0
64.06530928611755,8.0
64.3951849937439,6.0
64.69774794578552,4.0
65.02193093299866,7.0
65.32789778709412,6.0
65.6289587020874,7.0
65.92967391014099,9.0
66.22974920272827,11.0
66.53041315078735,9.0
66.8311276435852,10.0
67.13213777542114,8.0
67.43427896499634,11.0
67.7357873916626,12.0
68.03745102882385,16.0
68.3574743270874,20.0
68.69611191749573,18.0
68.99943733215332,20.0
69.3030834197998,24.0
69.6067066192627,23.0
69.91012525558472,22.0
70.21337008476257,24.0
70.51754546165466,27.0
70.81976842880249,25.0
71.1216790676117,28.0
71.4245855808258,29.0
71.72570419311523,30.0
72.02879548072815,31.0
72.33122253417969,30.0
72.63511824607849,28.0
72.94025564193726,28.0
73.25048160552979,28.0
73.57516241073608,26.0
73.8809084892273,28.0
74.20097279548645,30.0
74.5329008102417,29.0
74.84155941009521,29.0
75.18600153923035,27.0
75.48527383804321,30.0
75.78605699539185,33.0
76.11537075042725,35.0
76.42286372184753,37.0
76.74566102027893,38.0
77.0496256351471,38.0
77.35078406333923,36.0
77.65049314498901,37.0
77.94970607757568,36.0
78.25232338905334,39.0
78.57510185241699,39.0
78.8886604309082,40.0
79.19446778297424,42.0
79.50267696380615,45.0
79.80601668357849,43.0
80.11260652542114,43.0
80.41706275939941,47.0
80.72057151794434,46.0
81.0485520362854,48.0
81.38276934623718,50.0
81.68868041038513,51.0
81.98417067527771,52.0
82.2826886177063,52.0
82.58157730102539,54.0
82.87924337387085,54.0
83.17633891105652,52.0
83.48263192176819,51.0
83.77829623222351,51.0
84.07488751411438,55.0
84.38971614837646,57.0
84.71812415122986,57.0
85.05131673812866,57.0
85.36150693893433,57.0
85.68464422225952,55.0
85.98880290985107,55.0
86.28536343574524,57.0
86.58264327049255,59.0
86.87902474403381,61.0
87.22169470787048,63.0
87.5215744972229,65.0
87.81837463378906,69.0
88.15778613090515,71.0
88.47567653656006,70.0
88.7769570350647,71.0
89.11229157447815,75.0
89.4105978012085,76.0
89.7108325958252,80.0
